event_id,game_session,timestamp,event_data,installation_id,event_count,event_code,game_time,title,type,world
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:42.588Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":167,""event_count"":92,""game_time"":46308,""event_code"":4035}",0001e90f,92,4035,46308,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:43.634Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":93,""game_time"":47341,""event_code"":4030}",0001e90f,93,4030,47341,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:43.779Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":151,""event_count"":94,""game_time"":47492,""event_code"":4035}",0001e90f,94,4035,47492,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:44.153Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":95,""game_time"":47858,""event_code"":4030}",0001e90f,95,4030,47858,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:44.256Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":117,""event_count"":96,""game_time"":47975,""event_code"":4035}",0001e90f,96,4035,47975,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:44.490Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":97,""game_time"":48209,""event_code"":4030}",0001e90f,97,4030,48209,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:44.605Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":116,""event_count"":98,""game_time"":48325,""event_code"":4035}",0001e90f,98,4035,48325,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:44.749Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":99,""game_time"":48458,""event_code"":4030}",0001e90f,99,4030,48458,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:44.857Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":117,""event_count"":100,""game_time"":48575,""event_code"":4035}",0001e90f,100,4035,48575,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:44.969Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":101,""game_time"":48675,""event_code"":4030}",0001e90f,101,4030,48675,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:45.121Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":167,""event_count"":102,""game_time"":48842,""event_code"":4035}",0001e90f,102,4035,48842,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:45.234Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":103,""game_time"":48942,""event_code"":4030}",0001e90f,103,4030,48942,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:45.374Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":149,""event_count"":104,""game_time"":49091,""event_code"":4035}",0001e90f,104,4035,49091,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:45.515Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":105,""game_time"":49225,""event_code"":4030}",0001e90f,105,4030,49225,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:45.605Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":100,""event_count"":106,""game_time"":49325,""event_code"":4035}",0001e90f,106,4035,49325,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:46.150Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":107,""game_time"":49858,""event_code"":4030}",0001e90f,107,4030,49858,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:46.289Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":151,""event_count"":108,""game_time"":50009,""event_code"":4035}",0001e90f,108,4035,50009,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:46.940Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":109,""game_time"":50661,""event_code"":4030}",0001e90f,109,4030,50661,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:47.039Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":97,""event_count"":110,""game_time"":50758,""event_code"":4035}",0001e90f,110,4035,50758,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:47.582Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":111,""game_time"":51292,""event_code"":4030}",0001e90f,111,4030,51292,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:47.707Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":133,""event_count"":112,""game_time"":51425,""event_code"":4035}",0001e90f,112,4035,51425,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:48.184Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":113,""game_time"":51892,""event_code"":4030}",0001e90f,113,4030,51892,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:48.321Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":150,""event_count"":114,""game_time"":52042,""event_code"":4035}",0001e90f,114,4035,52042,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:48.898Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":115,""game_time"":52608,""event_code"":4030}",0001e90f,115,4030,52608,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:49.040Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":150,""event_count"":116,""game_time"":52758,""event_code"":4035}",0001e90f,116,4035,52758,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:49.303Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":117,""game_time"":53008,""event_code"":4030}",0001e90f,117,4030,53008,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:49.457Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":167,""event_count"":118,""game_time"":53175,""event_code"":4035}",0001e90f,118,4035,53175,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:49.799Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":119,""game_time"":53509,""event_code"":4030}",0001e90f,119,4030,53509,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:49.938Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":149,""event_count"":120,""game_time"":53658,""event_code"":4035}",0001e90f,120,4035,53658,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1325467d,0848ef14a8dc6892,2019-09-06T17:55:50.338Z,"{""coordinates"":{""x"":882,""y"":200,""stage_width"":1015,""stage_height"":762},""event_count"":121,""game_time"":54042,""event_code"":4070}",0001e90f,121,4070,54042,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1325467d,0848ef14a8dc6892,2019-09-06T17:55:51.164Z,"{""coordinates"":{""x"":887,""y"":191,""stage_width"":1015,""stage_height"":762},""event_count"":122,""game_time"":54875,""event_code"":4070}",0001e90f,122,4070,54875,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:51.668Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":123,""game_time"":55375,""event_code"":4030}",0001e90f,123,4030,55375,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:51.789Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":134,""event_count"":124,""game_time"":55509,""event_code"":4035}",0001e90f,124,4035,55509,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1325467d,0848ef14a8dc6892,2019-09-06T17:55:52.714Z,"{""coordinates"":{""x"":844,""y"":641,""stage_width"":1015,""stage_height"":762},""event_count"":125,""game_time"":56426,""event_code"":4070}",0001e90f,125,4070,56426,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1325467d,0848ef14a8dc6892,2019-09-06T17:55:53.181Z,"{""coordinates"":{""x"":828,""y"":618,""stage_width"":1015,""stage_height"":762},""event_count"":126,""game_time"":56892,""event_code"":4070}",0001e90f,126,4070,56892,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1325467d,0848ef14a8dc6892,2019-09-06T17:55:53.914Z,"{""coordinates"":{""x"":813,""y"":622,""stage_width"":1015,""stage_height"":762},""event_count"":127,""game_time"":57625,""event_code"":4070}",0001e90f,127,4070,57625,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:54.453Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":128,""game_time"":58159,""event_code"":4030}",0001e90f,128,4030,58159,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:54.523Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":83,""event_count"":129,""game_time"":58242,""event_code"":4035}",0001e90f,129,4035,58242,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:54.901Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":130,""game_time"":58609,""event_code"":4030}",0001e90f,130,4030,58609,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:55.055Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":166,""event_count"":131,""game_time"":58776,""event_code"":4035}",0001e90f,131,4035,58776,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:55.532Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":132,""game_time"":59242,""event_code"":4030}",0001e90f,132,4030,59242,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:55.657Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":134,""event_count"":133,""game_time"":59376,""event_code"":4035}",0001e90f,133,4035,59376,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:55.969Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":134,""game_time"":59676,""event_code"":4030}",0001e90f,134,4030,59676,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:56.128Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":166,""event_count"":135,""game_time"":59843,""event_code"":4035}",0001e90f,135,4035,59843,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1325467d,0848ef14a8dc6892,2019-09-06T17:55:56.398Z,"{""coordinates"":{""x"":905,""y"":183,""stage_width"":1015,""stage_height"":762},""event_count"":136,""game_time"":60109,""event_code"":4070}",0001e90f,136,4070,60109,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1325467d,0848ef14a8dc6892,2019-09-06T17:55:56.678Z,"{""coordinates"":{""x"":895,""y"":195,""stage_width"":1015,""stage_height"":762},""event_count"":137,""game_time"":60392,""event_code"":4070}",0001e90f,137,4070,60392,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1325467d,0848ef14a8dc6892,2019-09-06T17:55:56.983Z,"{""coordinates"":{""x"":904,""y"":191,""stage_width"":1015,""stage_height"":762},""event_count"":138,""game_time"":60693,""event_code"":4070}",0001e90f,138,4070,60693,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:57.694Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":139,""game_time"":61411,""event_code"":4030}",0001e90f,139,4030,61411,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:57.990Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":298,""event_count"":140,""game_time"":61709,""event_code"":4035}",0001e90f,140,4035,61709,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1325467d,0848ef14a8dc6892,2019-09-06T17:55:58.604Z,"{""coordinates"":{""x"":886,""y"":225,""stage_width"":1015,""stage_height"":762},""event_count"":141,""game_time"":62309,""event_code"":4070}",0001e90f,141,4070,62309,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:55:59.667Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":142,""game_time"":63376,""event_code"":4030}",0001e90f,142,4030,63376,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:55:59.890Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":233,""event_count"":143,""game_time"":63609,""event_code"":4035}",0001e90f,143,4035,63609,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:56:01.200Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":144,""game_time"":64910,""event_code"":4030}",0001e90f,144,4030,64910,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:56:01.404Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":216,""event_count"":145,""game_time"":65126,""event_code"":4035}",0001e90f,145,4035,65126,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:56:02.808Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":146,""game_time"":66527,""event_code"":4030}",0001e90f,146,4030,66527,Sandcastle Builder (Activity),Activity,MAGMAPEAK
c58186bf,0848ef14a8dc6892,2019-09-06T17:56:03.006Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""duration"":200,""event_count"":147,""game_time"":66727,""event_code"":4035}",0001e90f,147,4035,66727,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1325467d,0848ef14a8dc6892,2019-09-06T17:56:03.865Z,"{""coordinates"":{""x"":144,""y"":179,""stage_width"":1015,""stage_height"":762},""event_count"":148,""game_time"":67576,""event_code"":4070}",0001e90f,148,4070,67576,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1325467d,0848ef14a8dc6892,2019-09-06T17:56:04.364Z,"{""coordinates"":{""x"":218,""y"":153,""stage_width"":1015,""stage_height"":762},""event_count"":149,""game_time"":68077,""event_code"":4070}",0001e90f,149,4070,68077,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1325467d,0848ef14a8dc6892,2019-09-06T17:56:04.648Z,"{""coordinates"":{""x"":260,""y"":179,""stage_width"":1015,""stage_height"":762},""event_count"":150,""game_time"":68360,""event_code"":4070}",0001e90f,150,4070,68360,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:56:05.451Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":151,""game_time"":69160,""event_code"":4030}",0001e90f,151,4030,69160,Sandcastle Builder (Activity),Activity,MAGMAPEAK
9ee1c98c,0848ef14a8dc6892,2019-09-06T17:56:07.994Z,"{""size"":3,""sand"":1,""duration"":2166,""coordinates"":{""x"":568,""y"":587,""stage_width"":1015,""stage_height"":762},""filled"":false,""event_count"":152,""game_time"":71710,""event_code"":4021}",0001e90f,152,4021,71710,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:56:09.220Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":153,""game_time"":72927,""event_code"":4030}",0001e90f,153,4030,72927,Sandcastle Builder (Activity),Activity,MAGMAPEAK
9ee1c98c,0848ef14a8dc6892,2019-09-06T17:56:10.661Z,"{""size"":3,""sand"":2,""duration"":1066,""coordinates"":{""x"":568,""y"":587,""stage_width"":1015,""stage_height"":762},""filled"":false,""event_count"":154,""game_time"":74377,""event_code"":4021}",0001e90f,154,4021,74377,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1325467d,0848ef14a8dc6892,2019-09-06T17:56:11.549Z,"{""coordinates"":{""x"":891,""y"":178,""stage_width"":1015,""stage_height"":762},""event_count"":155,""game_time"":75260,""event_code"":4070}",0001e90f,155,4070,75260,Sandcastle Builder (Activity),Activity,MAGMAPEAK
5e812b27,0848ef14a8dc6892,2019-09-06T17:56:12.252Z,"{""size"":0,""coordinates"":{""x"":782,""y"":207,""stage_width"":1015,""stage_height"":762},""event_count"":156,""game_time"":75970,""event_code"":4030}",0001e90f,156,4030,75970,Sandcastle Builder (Activity),Activity,MAGMAPEAK
b2dba42b,0848ef14a8dc6892,2019-09-06T17:56:13.720Z,"{""description"":""Drag your mold to the sand to place it!"",""identifier"":""Dot_DragMoldPlace"",""media_type"":""audio"",""total_duration"":2170,""event_count"":157,""game_time"":77427,""event_code"":3010}",0001e90f,157,3010,77427,Sandcastle Builder (Activity),Activity,MAGMAPEAK
9ee1c98c,0848ef14a8dc6892,2019-09-06T17:56:13.720Z,"{""size"":3,""sand"":3,""duration"":1074,""coordinates"":{""x"":568,""y"":587,""stage_width"":1015,""stage_height"":762},""filled"":true,""event_count"":158,""game_time"":77427,""event_code"":4021}",0001e90f,158,4021,77427,Sandcastle Builder (Activity),Activity,MAGMAPEAK
1bb5fbdb,0848ef14a8dc6892,2019-09-06T17:56:15.924Z,"{""description"":""Drag your mold to the sand to place it!"",""identifier"":""Dot_DragMoldPlace"",""media_type"":""audio"",""duration"":2217,""event_count"":159,""game_time"":79644,""event_code"":3110}",0001e90f,159,3110,79644,Sandcastle Builder (Activity),Activity,MAGMAPEAK
